Category,Processed_Message,Cluster
0,"['moneyas', 'youmoney', 'aint', 'thinghow', 'sha']",0
0,"['ha', 'everything', 'weather', 'keep', 'extra', 'warm', 'cold', 'nothing', 'serious', 'pls', 'lot', 'vitamin', 'c']",0
0,"['hey', 'gal', 'anyone', 'u', 'going', 'e', 'driving', 'centre', 'tmr']",0
0,"['im', 'always', 'yahoo', 'messenger', 'send', 'message', 'ill', 'get', 'may', 'send', 'mobile', 'mode', 'sha', 'ill', 'get', 'reply']",0
0,"['im', 'putting', 'ready', 'lttimegt']",0
0,"['time', 'n', 'smile', 'r', 'two', 'crucial', 'thing', 'life', 'sometimes', 'time', 'make', 'u', 'forget', 'smile', 'sometimes', 'someone', 'smile', 'make', 'u', 'forget', 'time', 'gud', 'noon']",0
1,"['sm', 'ac', 'jsco', 'energy', 'high', 'u', 'may', 'know', '2channel', '2day', 'ur', 'leadership', 'skill', 'r', 'strong', 'psychic', 'reply', 'wquestion', 'end', 'reply', 'end', 'jsco']",0
0,"['hostbased', 'idp', 'linux', 'system']",0
1,"['hot', 'live', 'fantasy', 'call', '08707509020', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'national', 'rate', 'call']",1
0,"['dawhats', 'plan']",0
0,"['ill', 'ltgt', 'ok']",0
0,"['oh', 'god', 'im', 'almost', 'home']",0
0,"['total', 'video', 'converter', 'free', 'download', 'type', 'google', 'search']",0
1,"['thanks', 'vote', 'sing', 'along', 'star', 'karaoke', 'mobile', 'free', 'link', 'reply', 'sing']",0
0,"['wen', 'ur', 'lovable', 'bcums', 'angry', 'wid', 'u', 'dnt', 'take', 'seriously', 'coz', 'angry', 'childish', 'n', 'true', 'way', 'showing', 'deep', 'affection', 'care', 'n', 'luv', 'kettoda', 'manda', 'nice', 'day', 'da']",0
0,"['sound', 'like', 'something', 'someone', 'testing', 'would', 'sayy']",0
0,"['u', 'love', 'someone', 'dont', 'make', 'love', 'u', 'much', 'u', 'love', 'much', 'dont', 'want', 'loved', 'anyone', 'except', 'gud', 'nit']",0
0,"['peteis', 'phone', 'still', 'jenny', 'college', 'leannewhat']",0
0,"['oops', 'sorry', 'check', 'dont', 'mind', 'picking', 'tomo', 'half', 'eight', 'station', 'would', 'ok']",0
0,"['hey', 'sweet', 'wa', 'wondering', 'moment', 'might', 'come', 'want', 'send', 'file', 'someone', 'wont', 'go', 'yahoo', 'connection', 'suck', 'remember', 'set', 'page', 'go', 'download', 'format', 'disc', 'could', 'tell', 'know', 'way', 'download', 'big', 'file', 'download', 'stuff', 'directly', 'internet', 'help', 'would', 'great', 'prey', 'teasing', 'kiss']",0
0,"['hows', 'champ', 'leaving', 'glasgow']",0
0,"['kall', 'bestcongrats']",0
0,"['wonder', 'youll', 'get', 'text']",0
0,"['need', 'come', 'home', 'give', 'good', 'lovin']",0
1,"['brand', 'new', 'mobile', 'music', 'service', 'live', 'free', 'music', 'player', 'arrive', 'shortly', 'install', 'phone', 'browse', 'content', 'top', 'artist']",0
0,"['shall', 'ask', 'one', 'thing', 'dont', 'mistake']",0
0,"['check', 'wid', 'corect', 'speling', 'ie', 'sarcasm']",0
1,"['urgent', 'mobile', 'wa', 'awarded', '£2000', 'bonus', 'caller', 'prize', '10803', '2nd', 'attempt', 'contact', 'call', '08714719523', 'box95qu', 'bt', 'national', 'rate']",1
0,"['angry', 'happen', 'dear']",0
0,"['thk', 'u', 'dun', 'haf', '2', 'hint', 'e', 'forum', 'already', 'lor', 'co', 'told', 'ron', 'n', 'darren', 'going', '2', 'tell', 'shuhui']",0
0,"['yup', 'ok', 'thanx']",0
0,"['hicts', 'employee']",0
0,"['pls', 'pls', 'find', 'aunt', 'nike']",0
0,"['wow', 'love', 'sooo', 'much', 'know', 'barely', 'stand', 'wonder', 'day', 'go', 'well', 'love', 'think', 'miss']",0
0,"['screaming', 'mean', 'shouting']",0
0,"['hey', 'happen', 'de', 'alright']",0
0,"['picked', 'receipt', 'something', 'earlier']",0
0,"['think', 'chennai', 'well', 'settled']",0
0,"['oh', 'dang', 'didnt', 'mean', 'send', 'lol']",0
0,"['unfortunately', 'ive', 'found', 'pick', 'sister', 'airport', 'evening', 'dont', 'think', 'ill', 'going', 'try', 'go', 'one', 'th']",0
0,"['horrible', 'bf', 'v', 'hungry']",0
0,"['remember', 'day']",0
1,"['nokia', '7250i', 'get', 'win', 'free', 'auction', 'take', 'part', 'send', 'nokia', '86021', 'hgsuite3422lands', 'roww1jhl', '16']",0
0,"['hows', 'feel', 'mr', 'real', 'valentine', 'yo', 'valentine', 'even', 'tho', 'u', 'hardly', 'play']",0
0,"['sound', 'good', 'finger', 'make', 'difficult', 'type']",0
0,"['midnight', 'earliest']",0
0,"['youre', 'sure', 'im', 'trying', 'make', 'xavier', 'smoke', 'dont', 'want', 'smoke', 'told', 'smoke', 'much']",0
0,"['k', 'come', 'nordstrom', 'youre', 'done']",0
0,"['u', 'konw', 'waht', 'rael', 'friendship', 'im', 'gving', 'yuo', 'exmpel', 'jsut', 'ese', 'tihs', 'msg', 'evrey', 'splleing', 'tihs', 'msg', 'wrnog', 'bt', 'sitll', 'yuo', 'raed', 'wihtuot', 'ayn', 'mitsake', 'goodnight', 'amp', 'nice', 'sleepsweet', 'dream']",0
0,"['press', 'conference', 'da']",0
1,"['hello', 'orange', '1', 'month', 'free', 'access', 'game', 'news', 'sport', 'plus', '10', 'free', 'text', '20', 'photo', 'message', 'reply', 'yes', 'term', 'apply', 'wwworangecoukow']",0
0,"['completed', 'degree', 'use', 'joining', 'finance']",0
0,"['good', 'afternoon', 'love', 'job', 'prospect', 'missing', 'lazy', 'bleak', 'hmmm', 'happy', 'filled', 'love']",0
0,"['shant', 'disturb', 'u', 'anymore', 'jia']",0
0,"['bishan', 'lar', 'nearer', 'need', 'buy', 'early', 'co', 'buy', 'got', 'ta', 'park', 'car']",0
0,"['dont', 'know', 'oh']",0
0,"['dude', 'sux', 'snake', 'got', 'old', 'raiden', 'got', 'buff']",0
0,"['say', 'hi', 'get', 'back', 'south', 'tampa', 'preferably', 'kegger']",0
0,"['e', 'msg', 'jus', 'u', 'said', 'thanks', 'gift']",0
0,['u'],0
0,"['ok', 'dear', 'call', 'chechi']",1
0,"['yeah', 'tote', 'u', 'wan', 'na']",0
0,"['ok', 'found', 'dis', 'pierre', 'cardin', 'one', 'look', 'normal', 'cost', '20', 'sale']",0
0,"['good', 'sleep', 'rhythm', 'person', 'ha', 'establish', 'rhythm', 'body', 'learn', 'use', 'want', 'know']",0
0,"['wat', 'r', 'u']",0
0,"['message', 'truro', 'hospital', 'ext', 'phone', 'phone', 'side']",0
0,"['single', 'line', 'big', 'meaning', 'miss', 'anything', '4', 'ur', 'best', 'life', 'dont', 'miss', 'ur', 'best', 'life', 'anything', 'gud', 'nyt']",0
0,"['got', 'gas', 'money', 'chance', 'gang', 'want', 'go', 'grand', 'nature', 'adventure']",0
0,"['dnt', 'worryuse', 'ice', 'piece', 'cloth', 'packalso', 'take', '2', 'tablet']",0
0,"['dude', 'saw', 'parked', 'car', 'sunroof', 'popped', 'sux']",0
0,"['get', 'ready', 'put', 'excellent', 'sub', 'face']",0
0,"['tmrw', 'im', 'finishing', '9', 'door']",0
0,"['ltgt', 'g', 'saw', 'day', 'ago', 'guy', 'want', 'sell', 'wifi', 'ltgt', '3g', 'ltgt', 'thats', 'blanked']",0
0,['late'],0
0,"['whatever', 'im', 'pretty', 'pissed']",0
0,"['today', 'accept', 'dayu', 'accept', 'brother', 'sister', 'lover', 'dear1', 'best1', 'clos1', 'lvblefrnd', 'jstfrnd', 'cutefrnd', 'lifpartnr', 'belovd', 'swtheart', 'bstfrnd', 'rply', 'mean', 'enemy']",0
0,"['dont', 'much', 'image', 'class']",0
0,"['noi', 'got', 'rumour', 'going', 'buy', 'apartment', 'chennai']",0
0,"['near', 'kalainar', 'tv', 'officethenampet']",0
1,"['ur', 'cashbalance', 'currently', '500', 'pound', 'maximize', 'ur', 'cashin', 'send', 'go', '86688', '150pmsg', 'cc', '08718720201', 'hgsuite3422lands', 'roww1j6hl']",0
1,"['sm', 'auction', 'brand', 'new', 'nokia', '7250', '4', 'auction', 'today', 'auction', 'free', '2', 'join', 'take', 'part', 'txt', 'nokia', '86021', 'hgsuite3422lands', 'roww1j6hl']",0
0,"['si', 'catching', 'e', 'show', 'e', 'afternoon', 'im', 'watching', 'w', 'c', 'u', 'wan', '2', 'watch', 'today', 'tmr', 'lor']",0
0,"['sound', 'gd', 'haha', 'wah', 'u', 'yan', 'jiu', 'fast', 'liao']",0
0,"['nosy', 'guess', 'idk', 'reacting', 'im', 'freaked']",0
0,"['remember', 'hurt', 'day', 'satanic', 'imposter', 'meneed', 'pay', 'priceso', 'itmay', 'destiny', 'keep', 'going', 'u', 'said', 'pray', 'get', 'mind', 'get']",0
0,"['make', 'girl', 'happy', 'difficult', 'make', 'girl', 'happy', 'u', 'need', '1', 'friend', '2', 'companion', '3', 'lover', '4', 'chef', 'ltgt', 'good', 'listener', 'ltgt', 'organizer', 'ltgt', 'good', 'boyfriend', 'ltgt', 'clean', 'ltgt', 'sympathetic', 'ltgt', 'athletic', 'ltgt', 'warm', 'ltgt', 'courageous', 'ltgt', 'determined', 'ltgt', 'true', 'ltgt', 'dependable', 'ltgt', 'intelligent', 'ltgt', 'psychologist', 'ltgt', 'pest', 'exterminator', 'ltgt', 'psychiatrist', 'ltgt', 'healer', 'ltgt', 'stylist', 'ltgt', 'driver', 'aaniye', 'pudunga', 'venaam']",0
0,"['princess', 'bet', 'brothas', 'chasing']",0
0,"['shall', 'book', 'chez', 'jules', 'half', 'eight', 'thats', 'ok']",0
0,"['hhahhaahahah', 'rofl', 'wtf', 'nig', 'wa', 'leonardo', 'room', 'something']",0
0,"['yep', 'dereks', 'house', 'see', 'sunday', 'lt3']",0
0,"['cool', 'let', 'know', 'kick', 'around', 'ltgt', 'ill', 'day']",0
0,"['sorry', 'ill', 'call', 'later']",1
0,"['wa', 'wondering', 'would', 'okay', 'call', 'uncle', 'john', 'let', 'know', 'thing', 'nigeria', 'r', 'ltgt', 'dollar', '2years', 'sent', 'know', 'strain', 'plan', 'pay', 'back', 'every', 'dime', 'give', 'every', 'dime', 'expect', 'anything', 'practical', 'something', 'like']",1
0,"['charge', 'transfer', 'charge', 'withdraw', 'anyhow', 'like']",0
0,"['dont', 'search', 'love', 'let', 'love', 'find', 'u', 'thats', 'called', 'falling', 'love', 'bcoz', 'u', 'dont', 'force', 'u', 'fall', 'u', 'know', 'smeone', 'hold', 'u', 'bslvyl']",0
0,"['4', 'let', 'go', 'bill', 'miller']",0
0,"['love', 'set', 'soul', 'fire', 'spark', 'flame', 'big', 'rawring', 'flame', 'xoxo']",0
0,"['somewhr', 'someone', 'surely', 'made', '4', 'u', 'god', 'ha', 'decided', 'perfect', 'time', 'make', 'u', 'meet', 'dat', 'person', 'till', 'den', 'enjoy', 'ur', 'crush']",0
0,"['thats', 'honeymoon', 'outfit']",0
0,"['help', 'propose', 'going', 'back', 'tomorrow']",0
1,"['private', '2003', 'account', 'statement', 'show', '800', 'unredeemed', 'point', 'call', '08719899230', 'identifier', 'code', '41685', 'expires', '071104']",1
0,"['never', 'blame', 'day', 'ur', 'life', 'good', 'day', 'give', 'u', 'happiness', 'bad', 'day', 'give', 'u', 'experience', 'essential', 'life', 'god', 'blessing', 'good', 'morning']",0
0,"['pls', 'confirm', 'time', 'collect', 'cheque']",0
1,"['registered', 'subscriber', 'yr', 'draw', '4', '£100', 'gift', 'voucher', 'b', 'entered', 'receipt', 'correct', 'next', 'olympics', 'txt', '80062']",0
1,"['urgent', 'mobile', 'number', 'ha', 'awarded', '£2000', 'prize', 'guaranteed', 'call', '09061790121', 'land', 'line', 'claim', '3030', 'valid', '12hrs', '150ppm']",1
0,"['daddy', 'take', 'good', 'care']",0
0,"['yeah', 'probably', 'still', 'got', 'ta', 'check', 'leo']",0
0,"['kthen', 'special']",0
0,"['carlos', 'taking', 'sweet', 'time', 'usual', 'let', 'know', 'patty', 'donewant', 'smoke', 'ill', 'tell', 'haul']",0
0,"['ok', 'pa', 'nothing', 'problem']",0
0,"['heard', 'job', 'im', 'going', 'wildlife', 'talk', 'tonight', 'u', 'want2come', 'that2worzels', 'wizzle', 'whatever']",0
0,"['god', 'picked', 'flower', 'dippeditinadew', 'lovingly', 'touched', 'itwhichturnedinto', 'u', 'gifted', 'tomeandsaidthis', 'friend', '4u']",0
0,"['came', 'hostel']",0
0,"['ok', 'prob', 'ill', 'come', 'lunch']",0
0,"['jus', 'telling', 'u', 'dat', 'ill', 'b', 'leaving', '4', 'shanghai', '21st', 'instead', 'well', 'haf', 'time', '2', 'meet', 'cya']",0
0,"['freezing', 'home', 'yet', 'remember', 'kiss', 'mom', 'morning', 'love', 'think', 'missing', 'yet']",0
0,"['ready', 'big', 'day', 'tomorrow']",0
0,"['ill', 'probably', 'around', 'mu', 'lot']",0
0,['645'],0
1,"['rtking', 'pro', 'video', 'club', 'need', 'help', 'inforingtonekingcouk', 'call', '08701237397', 'must', '16', 'club', 'credit', 'redeemable', 'wwwringtonekingcouk', 'enjoy']",1
0,"['thnx', 'dude', 'u', 'guy', '2nite']",0
0,"['sef', 'dey', 'laugh', 'meanwhile', 'hows', 'darling', 'anjie']",0
0,"['mm', 'food', 'da']",0
0,"['k', 'make', 'sense', 'btw', 'carlos', 'difficult', 'guy', 'gon', 'na', 'smoke', 'go', 'pick', 'second', 'batch', 'get', 'gas']",0
0,"['u', 'download', 'fring', 'app']",0
0,"['2', 'oz', 'guy', 'kinda', 'flaky', 'one', 'friend', 'interested', 'picking', 'ltgt', 'worth', 'tonight', 'possible']",0
0,"['friend', 'u', 'stay', 'fb', 'chat']",0
0,"['fuck', 'babe', 'miss', 'sooooo', 'much', 'wish', 'sleep', 'bed', 'lonely', 'go', 'sleep', 'dream', 'love']",0
0,"['living', 'simple', 'loving', 'also', 'simple', 'laughing', 'simple', 'winning', 'tooo', 'simple', 'simple', 'difficult', 'gud', 'nte']",0
1,"['u', 'secret', 'admirer', 'looking', '2', 'make', 'contact', 'ufind', 'rreveal', 'think', 'ur', 'specialcall', '09058094599']",0
0,"['ah', 'well', 'confuses', 'thing', '‘']",0
1,"['500', 'free', 'text', 'msg', 'text', 'ok', '80488', 'well', 'credit', 'account']",0
0,"['hi', 'dear', 'call', 'urgnt', 'dont', 'know', 'whats', 'problem', 'dont', 'want', 'work', 'problem', 'least', 'tell', 'wating', 'reply']",1
0,"['dear', 'ok']",0
1,"['selected', 'stay', '1', '250', 'top', 'british', 'hotel', 'nothing', 'holiday', 'worth', '£350', 'claim', 'call', 'london', '02072069400', 'bx', '526', 'sw73ss']",1
0,"['yes', 'princess', 'want', 'make', 'happy']",0
0,"['sound', 'like', 'many', 'talent', 'would', 'like', 'go', 'dinner', 'date', 'next', 'week']",0
0,"['going', 'film', '2day', 'da', '6pm', 'sorry', 'da']",0
0,"['watching', 'movie', 'already', 'xy', 'want', '2', 'shop', 'im', 'shopping', 'w']",0
0,"['hello', 'little', 'party', 'animal', 'thought', 'id', 'buzz', 'friend', 'grin', 'reminding', 'loved', 'send', 'naughty', 'adoring', 'kiss']",0
0,"['yesterday', 'going', 'home']",0
1,"['eerie', 'nokia', 'tone', '4u', 'rply', 'tone', 'title', '8007', 'eg', 'tone', 'dracula', '8007', 'title', 'ghost', 'addamsfa', 'munsters', 'exorcist', 'twilight', 'wwwgetzedcouk', 'pobox36504w45wq', '150p']",0
0,"['come', 'life', 'brought', 'sun', 'shiny', 'warming', 'heart', 'putting', 'constant', 'smile', 'face', 'making', 'feel', 'loved', 'cared']",0
0,"['shit', 'wasnt', 'surprised', 'went', 'spent', 'evening', 'french', 'guy', 'met', 'town', 'fooled', 'around', 'bit', 'didnt', 'let', 'fuck']",0
1,"['0anetworks', 'allow', 'company', 'bill', 'sm', 'responsible', 'supplier', 'shop', 'ha', 'give', 'guarantee', 'sell', 'b', 'g']",0
0,"['great', 'comedycant', 'stop', 'laughing', 'da']",0
1,"['freemsgfeelin', 'kinda', 'lnly', 'hope', 'u', 'like', '2', 'keep', 'company', 'jst', 'got', 'cam', 'moby', 'wan', 'na', 'c', 'pictxt', 'reply', 'date', '82242', 'msg150p', '2rcv', 'hlp', '08712317606', 'stop', '82242']",0
0,"['alright', 'set', 'text', 'man']",0
0,"['hi', 'theyre', 'keen', 'go', 'kind', 'feel', 'shouldnt', 'go', 'tomo', 'dont', 'mind']",0
0,"['sleeping', 'nt', 'feeling', 'well']",0
0,"['u', 'switch', 'fone', 'dammit']",0
0,"['india', 'take', 'lead']",0
0,"['ill', 'post', 'l8r', 'class']",0
0,"['thts', 'wat', 'wright', 'brother', 'fly']",0
0,"['evening', 'v', 'good', 'somewhat', 'event', 'laden', 'fill', 'dont', 'worry', '…', 'head', 'ok', 'throat', 'wrecked', 'see', 'six']",0
0,"['u', 'laugh', 'really', 'loud', 'u', 'talk', 'spontaneously', 'u', 'dont', 'care', 'others', 'feel', 'u', 'probably', 'dear', 'amp', 'best', 'friend', 'goodevening', 'dear']",0
0,"['laptop', 'take']",0
0,"['dont', 'file', 'bagi', 'wa', 'work', 'called', 'mei', 'tell', 'find', 'anything', 'room']",0
0,"['wan', 'early', 'lei', 'outside', 'wun', 'b', 'home', 'early', 'neva', 'mind']",0
1,"['ur', 'chance', 'win', '£250', 'cash', 'every', 'wk', 'txt', 'action', '80608', 'tscs', 'wwwmovietriviatv', 'custcare', '08712405022', '1x150pwk']",0
0,"['wa', 'bugis', 'juz', 'wat', 'im', 'walking', 'home', 'oredi', 'ü', 'late', 'reply', 'oso', 'saw', 'top', 'dat', 'like', 'din', 'buy', 'r', 'ü']",0
0,"['wishing', 'family', 'merry', 'x', 'happy', 'new', 'year', 'advance']",0
0,"['7', 'go', 'ok', 'na']",0
0,"['yes', 'posted', 'couple', 'pic', 'fb', 'still', 'snow', 'outside', 'im', 'waking']",0
0,"['sif', 'one', 'good', 'partnership', 'going', 'take', 'lead']",0
1,"['rgent', '2nd', 'attempt', 'contact', 'uu', '£1250', 'call', '09071512433', 'b4', '050703', 'tcsbcm4235wc1n3xx', 'callcost', '150ppm', 'mobilesvary', 'max£7', '50']",1
0,"['yeah', 'wheres', 'class']",0
0,"['send', 'bec', 'temple', 'na']",0
0,"['arent', 'coming', 'home', 'class', 'right', 'need', 'work', 'shower']",0
1,"['hi', 'ur', 'lookin', '4', 'saucy', 'daytime', 'fun', 'wiv', 'busty', 'married', 'woman', 'free', 'next', 'week', 'chat', '2', 'sort', 'time', '09099726429', 'janinexx', 'calls£1minmobsmorelkpobox177hp51fl']",0
0,"['mostly', 'like']",0
0,"['ü', 'v', 'fan']",0
0,"['dunno', 'co', 'wa', 'v', 'late', 'n', 'reach', 'inside', 'already', 'ate', 'spageddies', 'lor', 'e', 'gal', 'r', 'laughing', 'lor']",0
0,"['guess', 'spent', 'last', 'night', 'phasing', 'fourth', 'dimension']",0
0,"['dad', 'gon', 'na', 'call', 'get', 'work', 'ask', 'crazy', 'question']",1
0,"['yesbut', 'said']",0
0,"['hurting', 'n', 'meaningful', 'line', 'ever', 'compromised', 'everything', 'love', 'end', 'love', 'compromised', 'everything', 'gud', 'mornin']",0
0,"['lmaonice', '1']",0
0,"['glad', 'see', 'reply']",0
1,"['urgent', 'trying', 'contact', 'u', 'today', 'draw', 'show', '£800', 'prize', 'guaranteed', 'call', '09050001295', 'land', 'line', 'claim', 'a21', 'valid', '12hrs']",1
1,"['monthly', 'password', 'wap', 'mobsicom', '391784', 'use', 'wap', 'phone', 'pc']",0
0,"['nah', 'dub', 'je', 'still', 'buff']",0
0,"['painful', 'word', 'thought', 'happy', 'wa', 'toughest', 'thing', 'earth', 'toughest', 'acting', 'happy', 'unspoken', 'pain', 'inside']",0
0,"['yeah', 'thats', 'fine', '£6', 'get', 'ok']",0
0,"['lol', 'u', 'come', 'idea']",0
0,"['many', 'people', 'seems', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'maintain', 'till', 'life', 'end', 'shjas']",0
0,"['today', 'song', 'dedicated', 'day', 'song', 'u', 'dedicate', 'send', 'ur', 'valuable', 'frnds', 'first', 'rply']",0
0,"['okay', 'wait', 'ah']",0
0,['lei'],0
0,"['hi', 'babe', 'u', 'r', 'likely', 'bed', 'im', 'sorry', 'tonight', 'really', 'wan', 'na', 'see', 'u', 'tomorrow', 'call', '9', 'love', 'xxx']",1
0,"['already', 'squatting', 'new', 'way', 'walking']",0
0,"['want', 'bold', '2', 'bb', 'torch']",0
0,"['cramp', 'stopped', 'going', 'back', 'sleep']",0
1,"['today', 'vodafone', 'number', 'ending', '0089my', 'last', 'four', 'digit', 'selected', 'received', '£350', 'award', 'number', 'match', 'please', 'call', '09063442151', 'claim', '£350', 'award']",1
1,"['free', 'top', 'ringtone', 'sub', 'weekly', 'ringtoneget', '1st', 'week', 'freesend', 'subpoly', '816183', 'per', 'weekstop', 'sms08718727870']",0
0,"['nan', 'sonathaya', 'soladha', 'bos']",0
0,"['bring', 'tat', 'cd', 'forget']",0
1,"['sunshine', 'quiz', 'wkly', 'q', 'win', 'top', 'sony', 'dvd', 'player', 'u', 'know', 'country', 'algarve', 'txt', 'ansr', '82277', '£150', 'sptyrone']",0
0,"['dont', 'know', 'im', 'raping', 'dude', 'poker']",0
0,"['weightloss', 'girl', 'friend', 'make', 'load', 'money', 'ebay', 'something', 'give', 'thanks', 'god']",0
0,"['wa', 'gr8', 'see', 'message', 'r', 'u', 'leaving', 'congrats', 'dear', 'school', 'wat', 'r', 'ur', 'plan']",0
0,"['ü', 'eatin', 'later', 'im', 'eatin', 'wif', 'frens', 'lei', 'ü', 'going', 'home', 'first']",0
0,"['finish', 'already', 'yar', 'keep', 'saying', 'mushy', 'embarrassed', 'ok']",0
0,"['sorry', 'man', 'stash', 'ran', 'dry', 'last', 'night', 'cant', 'pick', 'sunday']",0
0,"['hai', 'priya', 'right', 'doctor', 'said', 'pa']",0
1,"['free', 'msg', 'sorry', 'service', 'ordered', '81303', 'could', 'delivered', 'sufficient', 'credit', 'please', 'top', 'receive', 'service']",0
0,['ok'],0
0,"['please', 'ask', 'mummy', 'call', 'father']",1
0,"['come', 'room', 'come', 'house', 'co', 'house', 'still', 'messy', 'haha']",0
0,"['lost', '10', 'kilo', 'today']",0
0,"['taste', 'fish', 'curry', 'p']",0
0,"['might', 'accidant', 'tookplace', 'somewhere', 'ghodbandar', 'rd', 'traffic', 'move', 'slovely', 'plz', 'slip', 'amp', 'dont', 'worry']",0
0,"['yun', 'ahnow', 'ü', 'wkg', 'wherebtw', 'ü', 'go', 'nu', 'sc', 'ü', 'wana', 'specialise', 'wad']",0
0,"['yes', 'one', 'woman', 'man', 'please', 'tell', 'like', 'dislike', 'bed']",0
0,"['wa', 'test', 'earlier', 'appreciate', 'call', 'tomorrow']",1
0,"['hows', 'loverboy', 'doe', 'keep', 'coming', 'queen', 'hmmm', 'doesnt', 'ache', 'speak', 'miss', 'desparately']",0
0,"['u', 'meet', 'fren', 'dun', 'wan', 'meet', 'ah', 'muz', 'b', 'guy', 'rite']",0
0,"['promise', 'though', 'havent', 'even', 'gotten', 'dinner', 'yet']",0
0,"['got', 'back', 'dislike', 'bed']",0
0,"['turn', 'stereo', 'love', 'mi', 'phone', 'unknown', 'album']",0
1,"['hard', 'live', '121', 'chat', '60pmin', 'choose', 'girl', 'connect', 'live', 'call', '09094646899', 'cheap', 'chat', 'uk', 'biggest', 'live', 'service', 'vu', 'bcm1896wc1n3xx']",1
0,"['yeah', 'dont', 'see']",0
0,"['asking', 'u', 'knw', 'nt', 'may', 'ur', 'frnds', 'classmate']",0
0,"['sorry', 'earlier', 'putting', 'firesare', 'around', 'talk', '9', 'actually', 'life', 'lol']",0
1,"['wow', 'boy', 'r', 'back', 'take', '2007', 'uk', 'tour', 'win', 'vip', 'ticket', 'prebook', 'vip', 'club', 'txt', 'club', '81303', 'trackmarque', 'ltd', 'infovipclub4u']",0
0,"['missionary', 'hook', 'doggy', 'hook', 'standing']",0
0,"['u', 'better', 'go', 'sleep', 'dun', 'disturb', 'u', 'liao', 'u', 'wake', 'msg', 'lor']",0
0,"['fighting', 'world', 'easy', 'u', 'either', 'win', 'lose', 'bt', 'fightng', 'some1', 'close', 'u', 'dificult', 'u', 'lose', 'u', 'lose', 'u', 'win', 'u', 'still', 'lose']",0
0,"['watching', 'house', '–', 'entertaining', '–', 'getting', 'whole', 'hugh', 'laurie', 'thing', '–', 'even', 'stick', '–', 'indeed', 'especially', 'stick']",0
0,"['thought', 'praps', 'meant', 'another', 'one', 'goodo', 'ill', 'look', 'tomorrow']",0
0,"['hi', 'jon', 'pete', 'ive', 'bin', '2', 'spain', 'recently', 'hav', 'sum', 'dinero', 'left', 'bill', 'said', 'u', 'ur', '\x91rents', 'mayb', 'interested', 'hav', '12000pes', 'around', '£48', 'tb', 'james']",0
0,"['bold', '2', 'ltgt']",0
0,"['know', 'shall', 'speak', 'ltgt', 'minute']",0
0,"['alrite', 'hunnywot', 'u', '2', '2nite', 'didnt', 'end', 'goin', 'town', 'jus', 'da', 'pub', 'instead', 'jus', 'chillin', 'da', 'mo', 'bedroomlove', 'jen', 'xxx']",0
0,"['went', 'project', 'centre']",0
0,"['per', 'request', 'maangalyam', 'alaipayuthe', 'ha', 'set', 'callertune', 'caller', 'press', '9', 'copy', 'friend', 'callertune']",0
0,"['lol', 'yeah', 'point', 'guess']",0
0,"['project', 'w', 'frens', 'lor']",0
0,"['lol', 'well', 'quality', 'aint', 'bad', 'aint', 'complaining']",0
0,"['k', 'happen', 'tonight']",0
1,"['hi', 'mandy', 'sullivan', 'calling', 'hotmix', 'fmyou', 'chosen', 'receive', '£500000', 'easter', 'prize', 'drawplease', 'telephone', '09041940223', 'claim', '290305', 'prize', 'transferred', 'someone', 'else']",0
0,"['think', 'going', 'finn', 'come']",0
0,"['tired', 'special']",0
0,"['come', 'tomorrow', 'di']",0
0,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",0
0,"['k', 'go', 'sleep', 'well', 'take', 'rest']",0
0,"['u', 'guy', 'never', 'invite', 'anywhere']",0
1,"['ur', 'going', '2', 'bahamas', 'callfreefone', '08081560665', 'speak', 'live', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'of£2000', 'cash', '18only', 'opt', 'txt', 'x', '07786200117']",0
0,"['want', 'please', 'inside', 'outside', 'bedroom']",0
0,"['ey', 'calm', 'downon', 'theacusations', 'itxt', 'u', 'co', 'iwana', 'know', 'wotu', 'r', 'doin', 'thewend', 'haventcn', 'u', 'agesring', 'ur', 'up4', 'nething', 'satlove', 'j', 'xxx']",0
0,"['love', 'wine', 'dine', 'lady']",0
1,"['someone', 'ha', 'conacted', 'dating', 'service', 'entered', 'phone', 'fancy', 'youto', 'find', 'call', 'landline', '09111030116', 'pobox12n146tf15']",1
0,"['i\x92m', 'cool', 'ta', 'luv', 'vtired', '2', 'cause', 'doin', 'load', 'planning', 'wk', 'got', 'social', 'service', 'inspection', 'nursery', 'take', 'care', 'spk', 'sn', 'x']",0
0,"['know', 'account', 'detailsi', 'ask', 'mom', 'send', 'youmy', 'mom', 'reach']",0
0,"['think', 'u', 'wrong', 'number']",0
0,"['feel', 'always', 'happy', 'slowly', 'becomes', 'habit', 'amp', 'finally', 'becomes', 'part', 'life', 'follow', 'happy', 'morning', 'amp', 'happy', 'day']",0
0,"['b', 'late', 'love', 'mum']",0
0,"['got', 'itmail', 'panren', 'paru']",0
0,"['wa', 'thinking', 'chuckin', 'ur', 'red', 'green', 'n', 'black', 'trainners', '2', 'save', 'carryin', 'bac', 'train']",0
0,"['give', 'one', 'miss', 'number', 'please']",0
